tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		hct	269.1	55.9	3	12	0	13.6	4.3	873	688	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-103a	PF18-103a_LP-DIR-T	PF18-103		hdt	204.6	52.6	3	13	0	0.0	12.8	953	883	K		hargrave 2021-05-30 16:10:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-104a		PF18-104																	This study			1.3300000000000001e-05		Northern Michigan	PF18
PF18-104a		PF18-104																	This study			1.33e-05		Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		mt	277.0	-1.1	4	7	100	10.5	6.1	853	773	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		lt	317.4	0.2	4	3	100	23.1	0.5	473	373	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		hct	285.4	-5.6	4	5	100	11.3	2.8	723	598	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		hdt	205.4	44.5	4	14	0	0.0	8.0	953	873	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		lt	356.1	78.4	4	3	0	23.1	0.5	473	373	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		hct	248.4	62.8	4	5	0	11.3	2.8	723	598	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		hdt	343.2	72.0	4	14	-1	0.0	8.0	953	873	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		mt	73.9	78.3	4	7	-1	10.5	6.1	853	773	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		lt	168.8	52.1	4	3	-1	23.1	0.5	473	373	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		hct	108.8	73.6	4	5	-1	11.3	2.8	723	598	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		hdt	262.9	15.3	4	14	100	0.0	8.0	953	873	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-104a	PF18-104a_LP-DIR-T	PF18-104		mt	233.6	56.9	4	7	0	10.5	6.1	853	773	K		hargrave 2021-05-30 16:12:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
PF18-105a		PF18-105																	This study			9.8e-06		Northern Michigan	PF18
PF18-105a		PF18-105																	This study			9.800000000000001e-06		Northern Michigan	PF18
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		lt	320.3	-3.0	3	3	100	17.0	0.2	473	373	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Northern Michigan	PF18
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		hct	333.3	67.1	3	10	-1	8.8	6.2	873	748	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		lt	122.4	71.3	3	3	-1	17.0	0.2	473	373	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Northern Michigan	PF18
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		hdt	283.1	51.0	3	14	-1	0.0	12.5	953	873	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Northern Michigan	PF18
PF18-105a	PF18-105a_LP-DIR-T	PF18-105		hct	256.8	55.0	3	10	0	8.8	6.2	873	748	K		hargrave 2021-05-30 16:13:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Northern Michigan	PF18
